sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.194000819000819,0.194000819000819,0.19337,2.04528,0.0426508772565051,3.111059262715819,307.41,0.31,1139.73,0.29,1699.98,0.21,1086.88,0.4,1755.82,0.34,104.62,0.14,393.62,0.33,91.65,0.1,14482.81,0.42,10012.73,0.26,16103.03,0.29,365.46,0.07,1667.19,0.04,14165.45,0.24,0.1872047714316976
1.0,3.0,7.0,3.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,0.2183353808353808,0.2182739557739557,0.19827,2.05255,0.0436758217028667,3.0356644440998606,3683.54,0.41,873.35,0.29,6428.51,0.32,3530.75,0.29,10265.94,0.29,5278.38,0.21,3284.24,0.4,5397.79,0.33,286.56,0.15,1208.04,0.33,396.12,0.08,4536.75,0.05,37671.71,0.28,278.14,0.1,0.1946568144499179
3.0,1.0,5.0,4.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,0.1769041769041769,0.1769041769041769,0.18949,2.58007,0.0381522777987643,3.079091620986687,148.25,0.27,568.0,0.24,970.35,0.25,624.98,0.39,1087.9,0.31,38.12,0.1,202.44,0.28,68.04,0.05,37.25,0.39,279.69,0.39,3312.93,0.24,1503.75,0.15,1472.09,0.02,8994.66,0.23,0.167874084367282
1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,0.2032248157248157,0.2032248157248157,0.1972,1.99745,0.0438423338328959,3.1376726417866587,3633.88,0.49,949.5,0.3,4403.05,0.27,3833.89,0.29,2421.49,0.29,5836.23,0.21,3481.79,0.41,5980.13,0.34,296.88,0.14,1327.35,0.33,4181.61,0.07,91.22,0.04,3126.28,0.28,283.83,0.1,0.2009230058755042
4.0,3.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.16475,0.16475,0.19567,1.0,0.0489207433952829,3.9019607843137254,314.11,0.29,1568.97,0.28,2317.27,0.33,1272.92,0.51,2689.36,0.72,135.37,0.16,706.11,1.0,140.81,0.1,464.99,0.43,555.97,0.36,10161.14,0.28,2470.04,0.07,2363.95,0.04,20676.67,0.22,0.1705
2.0,3.0,7.0,2.0,2.0,4.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,0.1784398034398034,0.1784398034398034,0.19596,2.03415,0.0433047583254288,3.018886679920477,6395.67,0.33,295.14,0.3,634.53,0.35,1035.89,0.29,11851.99,0.29,1593.5,0.21,1012.76,0.4,1627.6,0.32,111.96,0.14,366.03,0.33,1524.37,0.07,1966.2,0.04,11941.09,0.23,78.31,0.09,0.1903806785715892
4.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.2103333333333333,0.2103333333333333,0.20638,1.04587,0.05157414779642,3.872268907563025,504.37,0.37,178.37,0.26,118.33,0.24,1034.25,0.23,130.75,0.23,1928.57,0.25,888.04,0.51,1977.72,0.71,76.47,0.11,566.16,1.0,631.47,0.06,3370.47,0.01,0.03,0.21,71.99,0.06,0.1946126195281192
2.0,1.0,4.0,3.0,2.0,1.0,2.0,5.0,8.0,1.0,1.0,1.0,2.0,1.0,0.1629811629811629,0.1629811629811629,0.19684,1.96623,0.0439927434155297,3.121735281097831,321.64,0.3,1213.76,0.29,1517.67,0.2,1163.46,0.4,1923.84,0.34,108.21,0.14,437.67,0.34,85.74,0.09,119.28,0.44,229.77,0.39,5823.62,0.29,2466.47,0.17,2488.73,0.04,13425.43,0.27,0.1872852911245371
4.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,0.2103333333333333,0.2103333333333333,0.20078,1.02716,0.0501903710624778,3.773594636410521,18827.02,0.48,278.36,0.29,12168.76,0.27,1220.19,0.27,21144.16,0.27,2072.87,0.26,1018.7,0.51,2128.2,0.71,123.44,0.17,561.96,1.0,185.73,0.07,1372.05,0.04,16727.48,0.26,124.72,0.1,0.1788255082761525
3.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,0.2248157248157248,0.2261977886977887,0.17899,1.99191,0.039834578286508,3.1656726308813785,231.76,0.3,769.6,0.29,1117.01,0.19,795.25,0.41,1399.61,0.34,67.65,0.15,244.65,0.33,75.02,0.1,330.2,0.43,317.41,0.28,325.86,0.29,321.09,0.07,358.61,0.05,317.35,0.25,0.1750225329350477
4.0,1.0,6.0,1.0,2.0,4.0,1.0,4.0,8.0,2.0,1.0,1.0,1.0,1.0,0.1975,0.1975,0.19708,0.99223,0.0492749546711933,3.8658131816026553,11069.84,0.43,278.99,0.29,595.93,0.34,1330.45,0.28,20005.06,0.28,2279.89,0.27,1101.75,0.51,2337.71,0.71,132.16,0.17,609.08,1.0,1402.02,0.07,1919.73,0.03,18782.09,0.28,128.28,0.1,0.1746713923524432
1.0,1.0,1.0,4.0,2.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2159090909090909,0.217069342069342,0.21664,2.61719,0.0433368429997353,3.0432907899275614,669.62,0.27,2872.5,0.24,4606.08,0.17,2804.66,0.39,4715.63,0.29,167.41,0.09,1181.13,0.28,180.21,0.05,2993.76,0.36,6450.33,0.26,9686.66,0.24,955.45,0.06,5497.56,0.03,43603.54,0.21,0.2036648044574837
1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,0.20254914004914,0.20254914004914,0.1972,1.99745,0.0438423338328959,3.1376726417866587,949.5,0.3,3833.89,0.29,5836.23,0.21,3481.79,0.41,5980.13,0.34,296.88,0.14,1327.35,0.33,283.83,0.1,3633.88,0.49,4403.05,0.27,2421.49,0.29,4181.61,0.07,91.22,0.04,3126.28,0.28,0.2009230058755042
1.0,1.0,9.0,3.0,1.0,3.0,2.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,0.20254914004914,0.20254914004914,0.1972,1.99745,0.0438423338328959,3.1376726417866587,949.5,0.3,3833.89,0.29,5836.23,0.21,3481.79,0.41,5980.13,0.34,296.88,0.14,1327.35,0.33,283.83,0.1,3633.88,0.49,4403.05,0.27,2421.49,0.29,4181.61,0.07,91.22,0.04,3126.28,0.28,0.2009230058755042
1.0,1.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,0.20254914004914,0.20254914004914,0.21188,2.48232,0.0433738950789565,3.0756258692628653,679.23,0.27,2849.65,0.25,4642.23,0.18,2751.27,0.4,4744.67,0.3,177.75,0.1,1162.36,0.29,168.6,0.04,3348.47,0.41,2814.56,0.24,1915.92,0.25,2703.12,0.07,169.01,0.02,1395.38,0.18,0.2057554178612164
2.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,0.1739352989352989,0.1739352989352989,0.1895,2.03381,0.0418781461461026,3.173181593270658,301.8,0.3,1086.98,0.28,1673.96,0.21,1049.64,0.4,1718.89,0.34,103.02,0.14,366.25,0.33,83.25,0.09,710.3,0.44,1455.35,0.34,574.95,0.28,1328.64,0.07,269.57,0.04,866.54,0.23,0.1847719701847294
1.0,1.0,6.0,2.0,2.0,3.0,2.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,0.20254914004914,0.20254914004914,0.1972,1.99745,0.0438423338328959,3.1376726417866587,949.5,0.3,3833.89,0.29,5836.23,0.21,3481.79,0.41,5980.13,0.34,296.88,0.14,1327.35,0.33,283.83,0.1,3633.88,0.49,4403.05,0.27,2421.49,0.29,4181.61,0.07,91.22,0.04,3126.28,0.28,0.2009230058755042
3.0,3.0,8.0,1.0,2.0,5.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,0.2243550368550368,0.2243550368550368,0.18161,2.09666,0.0397164372047794,3.058964143426295,191.76,0.29,642.26,0.29,1091.2,0.21,676.63,0.4,1104.48,0.34,65.14,0.15,196.88,0.32,73.48,0.1,6212.44,0.45,1549.48,0.29,2044.11,0.29,17107.92,0.08,31595.17,0.05,6815.72,0.24,0.1806428188074425
2.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,0.1819205569205569,0.1819205569205569,0.18661,2.01934,0.0413407535562298,3.237449118046133,238898.56,0.4,307.84,0.0,47935.67,0.34,1160.61,0.0,218571.57,0.29,1443.1,0.0,1114.3,0.0,1874.67,0.0,98.72,0.0,399.81,0.0,1485.59,0.07,253.23,0.04,97031.85,0.24,81.23,0.0,0.1874789581533022
4.0,1.0,9.0,2.0,2.0,3.0,1.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,0.2103333333333333,0.2103333333333333,0.19984,1.00147,0.0499644735243263,3.7338949454905848,19166.83,0.44,274.56,0.29,12223.53,0.26,1205.29,0.27,21668.77,0.27,2154.63,0.26,1025.96,0.51,2217.04,0.71,129.37,0.17,571.21,1.0,200.81,0.07,1455.04,0.04,17048.83,0.27,117.16,0.1,0.1813522192037323
2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.1504914004914005,0.1504914004914005,0.18973,2.124,0.0413065137301881,3.218125960061444,594.74,0.44,0.0,1.0,274.09,0.33,193.67,0.39,74.05,0.15,587.39,0.22,247.89,0.46,590.77,0.3,0.0,1.0,117.89,0.32,852.98,1.0,852.98,1.0,18.23,0.23,0.0,1.0,0.1568741076831112
4.0,3.0,8.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,1.0,0.1873333333333333,0.1873333333333333,0.19217,0.99041,0.0480455221669126,4.100536193029491,397.55,0.43,284.56,0.29,407.93,0.38,1435.7,0.28,391.05,0.28,2236.48,0.33,1210.94,0.52,2584.25,0.71,137.96,0.16,667.38,1.0,750.19,0.15,385.43,0.03,1245.39,0.27,110.48,0.1,0.1623437442440168
4.0,3.0,4.0,4.0,1.0,5.0,1.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,0.22025,0.2250833333333333,0.19543,0.99142,0.0488614103623511,3.8691275167785233,388.55,0.38,309.32,0.29,445.24,0.27,1508.07,0.28,400.62,0.28,1990.56,0.24,1229.49,0.51,2595.99,0.71,149.97,0.16,677.96,1.0,386.89,0.07,442.08,0.04,447.07,0.26,125.11,0.1,0.1815763210072757
2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,0.194000819000819,0.194000819000819,0.19772,2.1018,0.0431992551687814,3.0463248919085855,249.28,0.3,914.72,0.29,1294.27,0.21,838.5,0.39,1332.69,0.33,74.95,0.14,299.62,0.32,72.52,0.1,1166.89,0.52,7325.07,0.28,9407.77,0.29,265.02,0.07,1261.58,0.05,10121.23,0.24,0.1983372457965553
2.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.1456797706797706,0.1456797706797706,0.19893,2.43805,0.0410383855311032,3.3506172839506174,189.47,0.0,727.77,0.0,1383.25,0.0,783.9,0.0,1414.07,0.0,58.48,0.0,323.88,0.0,66.22,0.0,194593.03,0.38,105351.26,0.27,188229.08,0.24,222.87,0.04,8.69,0.01,284061.48,0.29,0.1818329282932685
4.0,3.0,6.0,4.0,1.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,0.23075,0.23075,0.20434,1.00836,0.0510907761224459,3.779385171790235,231.92,0.29,1025.66,0.28,1822.61,0.26,851.22,0.51,1868.9,0.71,98.1,0.17,499.01,1.0,102.44,0.1,12819.39,0.43,2759.52,0.28,4416.39,0.28,27040.38,0.07,52309.97,0.04,13722.9,0.25,0.1879505157094985
1.0,1.0,6.0,1.0,2.0,3.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,0.2032248157248157,0.2032248157248157,0.19757,2.05898,0.0434757528639791,3.0286026883401065,4665.93,0.46,853.75,0.29,26862.22,0.26,3575.79,0.28,36721.23,0.28,5210.26,0.21,3326.36,0.4,5329.91,0.33,285.79,0.15,1185.33,0.33,1069.81,0.08,4926.63,0.05,38596.8,0.25,285.29,0.1,0.2025560087921226
3.0,1.0,7.0,2.0,1.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,0.1804361179361179,0.1804361179361179,0.19014,2.12945,0.0413516025674499,3.010654490106545,369.72,0.38,204.24,0.3,244.84,0.33,645.66,0.29,5533.41,0.29,1120.52,0.21,678.72,0.4,1127.81,0.33,63.8,0.15,220.33,0.32,1033.34,0.07,1124.94,0.05,7157.03,0.26,73.41,0.1,0.1843865626817407
2.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,0.1644144144144144,0.1644144144144144,0.19108,2.05113,0.0421046458782307,3.076923076923077,309.9,0.3,1194.0,0.29,1567.64,0.3,1138.99,0.4,1830.37,0.33,108.65,0.14,390.5,0.33,85.91,0.09,113.39,0.47,247.61,0.41,5530.13,0.29,2422.61,0.07,2472.26,0.04,12659.28,0.27,0.1831249142850561
3.0,3.0,9.0,2.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,0.2188267813267813,0.2169840294840294,0.18682,2.06812,0.0410513559279549,3.1009946442234124,271.46,0.38,206.46,0.3,257.95,0.31,688.56,0.29,274.65,0.29,1160.07,0.21,694.04,0.4,1171.26,0.34,68.31,0.15,221.88,0.33,260.68,0.07,269.8,0.05,293.32,0.28,69.68,0.1,0.1850523557762459
2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1896708286038592,0.1896708286038592,0.19337,2.04528,0.0426508772565051,3.111059262715819,440.19,0.35,307.41,0.31,440.19,0.32,1139.73,0.29,440.19,0.29,1699.98,0.21,1086.88,0.4,1755.82,0.34,104.62,0.14,393.62,0.33,440.19,0.07,440.19,0.04,440.19,0.24,91.65,0.1,0.1863144743207409
4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.1975,0.1975,0.19733,0.99945,0.0493382332593735,3.892439243924392,395.52,0.39,289.34,0.29,401.03,0.31,1413.91,0.28,384.19,0.28,2367.57,0.27,1149.76,0.51,2449.73,0.71,124.51,0.16,649.58,1.0,387.09,0.07,387.37,0.04,371.06,0.26,139.59,0.11,0.1801750421345205
2.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,8.0,2.0,1.0,1.0,2.0,1.0,0.1636977886977887,0.1636977886977887,0.19528,1.91612,0.0440081663535595,3.0861195542046604,304.6,0.3,1042.61,0.28,1672.25,0.21,1008.65,0.4,1709.56,0.34,121.42,0.14,373.93,0.34,80.29,0.09,13084.11,0.48,16868.33,0.24,14803.65,0.28,1327.01,0.06,1701.97,0.04,13124.67,0.26,0.1806367071856369
4.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.16475,0.16475,0.20871,1.03046,0.0521715803729554,4.068637803590285,172.0,0.25,1028.49,0.23,1903.65,0.32,913.03,0.51,2169.76,0.71,93.75,0.12,658.68,1.0,64.09,0.05,596.01,0.39,453.29,0.39,256.54,0.23,2174.27,0.13,2163.93,0.02,19.2,0.23,0.1748195427304477
4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,0.2010833333333333,0.2010833333333333,0.19633,0.9795,0.0490831876138498,3.979672781358453,403692.25,0.4,234.8,0.0,25847.24,0.34,1297.49,0.0,102684.57,0.28,2214.74,0.0,1030.78,0.0,2285.8,0.0,115.11,0.0,601.82,0.0,67.33,0.07,2141.92,0.04,23802.24,0.37,129.75,0.0,0.1568897817333643
4.0,3.0,6.0,2.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,0.2095833333333333,0.2095833333333333,0.19186,0.97394,0.0479613848597467,3.933366484336151,278.2,0.0,1306.19,0.0,2198.33,0.0,1095.75,0.0,2281.56,0.0,120.58,0.0,563.63,0.0,142.41,0.0,398697.93,0.44,80423.24,0.29,200367.96,0.29,1580.94,0.07,14.82,0.03,77111.87,0.26,0.1801993068119323
1.0,2.0,7.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.1565724815724815,0.1565724815724815,0.18897,2.15695,0.04090192725766,3.3977095262883914,956.34,0.46,0.0,1.0,117.87,0.26,707.16,0.38,7.74,0.15,1715.02,0.21,763.78,0.46,1730.29,0.3,0.0,1.0,370.55,0.32,17120.6,1.0,9666.89,1.0,2.18,0.24,0.0,1.0,0.1589209077998315
3.0,2.0,7.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.159551597051597,0.159551597051597,0.20471,2.01727,0.0453862651798435,3.4116161616161618,0.0,1.0,102.94,0.39,385.77,0.22,153.06,0.46,379.89,0.3,0.0,1.0,91.38,0.33,0.0,1.0,268.09,0.35,224.1,0.29,29.18,0.15,511.78,1.0,511.78,1.0,35.58,0.24,0.1540504412425769
2.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,8.0,2.0,2.0,1.0,2.0,1.0,0.2159090909090909,0.2159090909090909,0.19489,1.9824,0.0434414956044903,3.129142300194932,312.23,0.31,1075.98,0.28,1711.55,0.21,1050.04,0.4,1760.64,0.34,114.13,0.14,389.76,0.34,83.02,0.09,10712.13,0.45,1.15,0.36,4090.4,0.28,126.84,0.07,1521.9,0.04,1.3,0.37,0.1859587993184218
2.0,1.0,9.0,3.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,1.0,0.1697379197379197,0.1697379197379197,0.18433,2.00291,0.0409461105381281,3.2962107208872458,412.77,0.36,318.93,0.3,556.55,0.4,1178.64,0.29,426.18,0.29,1614.34,0.29,1142.5,0.4,1890.92,0.34,115.44,0.13,391.84,0.33,570.56,0.16,295.34,0.03,948.33,0.27,79.98,0.09,0.1647807180387259
2.0,1.0,9.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1784398034398034,0.1784398034398034,0.19337,2.04528,0.0426508772565051,3.111059262715819,642.9,0.35,307.41,0.31,798.14,0.32,1139.73,0.29,9581.0,0.29,1699.98,0.21,1086.88,0.4,1755.82,0.34,104.62,0.14,393.62,0.33,1563.16,0.07,1992.93,0.04,13585.57,0.24,91.65,0.1,0.1829956055892665
